SKU,Quantity In Stock,Clearance,Wholesale Price,Retail Price,MAP Minimum Advertised Price,Maximum Order Quantity,UPC,MPN,GTIN,Amazon,Walmart,Ebay,Pet Category,Sub Category,Product Title,Size,Variant Name,Description,Brand,Condition,Product Count,Length,Width,Height,Weight,Picture URLs,Image Count,Color,Shopify Handle,Product URL
U82648,21,,4.71,11.99,7.15,,018214826484,NBB502PN,18214826484,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Dog Supplies,"Dog Chew Toys, Dog Clearance, Nylabone",Nylabone Dura Chew Double Bone Bacon Flavor,Petite - 1 count,Petite - 1 count Nylabone Dura Chew Double Bone Bacon Flavor,"<p>Nylabone Dura Chew Double Bone is a veterinarian recommended long-lasting chew designed for powerful chewers. This dog chew bones tiny bristles rise during chewing to help clean teeth while controlling the buildup of plaque and tartar.</p><ul><li>Helps clean teeth while reducing tartar and plaque buildup</li><li>Delicious bacon flavor</li><li>Discourages destructive chewing</li></ul><p>The Dura Chew Double Bone Petite features durable nylon ends that are long-lasting for powerful, determined chewers. Dura Chew products discourage destructive chewing, help clean teeth, fight boredom and provide long-lasting enjoyment. The Dura Chew Double Bone is non-edible and small shavings (no larger than a grain of rice) should pass through.</p><p>Sizing:<br>Petite: Dogs up to 15 lbs<br>Wolf: Dogs up to 35 lbs<br>Souper: Dogs 50+ lbs.</p>",Nylabone,NEW,1,6.88,3.63,0.75,0.18,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u82648__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u82648__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u82648__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/u82648__4.jpg",4,,nylabone-dura-chew-double-bone-bacon-flavor,https://www.petwholesaleusa.com/products/nylabone-dura-chew-double-bone-bacon-flavor
V34541,21,,11.3,22.99,9.99,,051233345413,34541,51233345413,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Small Pet Supplies,"Small Pet Hay and Grass, Vitakraft",Vitakraft Timothy Premium Sweet Grass Hay,28 oz,28 oz Vitakraft Timothy Premium Sweet Grass Hay,"<p>Vitakraft Fresh and Natural Timothy Premium Sweet Grass Hay provides your small animal with the nutrition, fiber, and chewing exercise it needs. And with easy-to-feed pre-baled single servings, feedings have never been simpler!.</p><ul><li>High quality nutrition for pet rabbits, guinea pigs, chinchillas and degus</li><li>Super-cleaned and baled into easy-to-feed single servings</li><li>Grown without pesticides</li></ul><p>Timothy Premium Sweet Grass Hay comes in a resealable package and is 100% American grown. Provides your pet with an excellent source of fiber and natrual nutrients, designed to improve your pets health and vitality.</p><p>Ingredients: Sun-Cured Timothy Hay.</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 8.0%<br>Crude Fat (min) - 1.5%<br>Crude Fiber (max) - 30.0%; (max) - 35.0%<br>Moisture (max) - 14.0%.</p>",Vitakraft,NEW,1,5,7,16,1.75,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__5.jpg,ITEMIMAGEURL6=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__6.jpg,ITEMIMAGEURL7=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__7.jpg,ITEMIMAGEURL8=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__8.jpg,ITEMIMAGEURL9=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__9.jpg,ITEMIMAGEURL10=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__10.jpg,ITEMIMAGEURL11=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/v34541__11.jpg",11,,vitakraft-timothy-premium-sweet-grass-hay,https://www.petwholesaleusa.com/products/vitakraft-timothy-premium-sweet-grass-hay
WE20125,21,,0.75,1.99,0,,028023201259,20125,28023201259,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Pond Supplies,"Pond Parasite Treatments, Weco",Weco Nox-Ich Fish Parasite Treatment,1.25 oz,1.25 oz Weco Nox-Ich Fish Parasite Treatment,"<p>Weco Nox Ich helps control external parasitic diseases including ich and velvet. Great for fresh or saltwater aquariums.</p><ul><li>Just a drop stops Ich</li><li>Helps control external parasites of fishes</li><li>For fresh or saltwater</li></ul><p>Weco Nox-Ich requires just 1 drop per gallon of water for external control of external parasitic diseases including Ich and Velvet. Use 1/2 the amount or less for tetras, scale less or bottom fish. Use for 3 consecutive days.</p><p>Active Ingredients: Sodium Chloride .50%, Malachite Green .05%.</p>",Weco,NEW,1,2,0.88,3,0.1,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/we20125__1.jpg,1,,weco-nox-ich-fish-parasite-treatment,https://www.petwholesaleusa.com/products/weco-nox-ich-fish-parasite-treatment
XA0617,21,Clearance,3.27,7.99,0,,015561106177,A617,15561106177,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Filter Carbon, AquaClear",AquaClear Filter Insert Activated Carbon,70 gallon - 1 count,70 gallon - 1 count AquaClear Filter Insert Activated Carbon,"<p>AquaClear Activated Carbon Filter Inserts feature ultragrade activated carbon that will improve your aquariums water color, clarity, and odor without changing the waters characteristics. Safely removes chlorine, smoke and aerosol spray contaminants.</p><ul><li>AquaClear Premium Research Grade Carbon Inserts</li><li>Absorbs odors, discoloration and impurities</li><li>Improves aquarium water quality</li></ul><p>AquaClear Activated Carbon Insert superior adsorption of impurities and broad spectrum organic compound removal make it one of the best inserts in the market. Supports beneficial bacterial colonies and can be used in both fresh and saltwater aquariums.</p><p>Specifications:<br>20 Gallon: 5-20 gallon aquariums<br>30 Gallon: 10-30 gallon aquariums<br>50 Gallon: 20-50 gallon aquariums<br>70 Gallon: 40-70 gallon aquariums<br>110 Gallon: 60-110 gallon aquariums.</p>",AquaClear,NEW,1,3.7,2.2,5.5,0.378,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa0617__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa0617__2.jpg",2,,aquaclear-filter-insert-activated-carbon,https://www.petwholesaleusa.com/products/aquaclear-filter-insert-activated-carbon
XA1226,21,,1.98,4.99,0,,015561112260,11226,15561112260,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Thermometers, Marina","Marina LCD 5"" LongDigital Aquarium Thermometer 66 to 88&deg; F",1 count,"1 count Marina LCD 5"" LongDigital Aquarium Thermometer 66 to 88&deg; F","<p>Marina Minerva Digital Thermometer is an easy-to-read liquid crystal display (LCD) aquarium thermometer that is reliably accurate to plus-or-minus 1&deg; F: no guessing, no color confusion. Mounts vertically and easily sticks to the outside surface of any aquarium.</p><ul><li>Accurate and easy to read</li><li>Mounts easily on outside glass</li><li>Reads temperature range from 66 to 88&deg;F</li><li>Aquarium Thermometer Length 5""L x 0.75""W</li></ul><p>Just place this removable thermometer in an easy to read position below waterline.</p>",Marina,NEW,1,2.8,0.2,7,0.016,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa1226__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa1226__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa1226__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/xa1226__4.jpg",4,,marina-lcd-5-inch-longdigital-aquarium-thermometer-66-to-88deg-f,https://www.petwholesaleusa.com/products/marina-lcd-5-inch-longdigital-aquarium-thermometer-66-to-88deg-f
ZM11843,21,Clearance,0.05,0.99,0,,097612118438,BB-CL2,97612118438,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Cuttlebones, Zoo Med",Zoo Med Banquet Cuttlebone Tropical Fruit and Banana Flavor,8 oz,8 oz Zoo Med Banquet Cuttlebone Tropical Fruit and Banana Flavor,"<p>Zoo Med Banquet Cuttlebones are calcium-rich mineral blocks made with real cuttlebone powder, providing a natural nutrition supplement and beak conditioner for your pet bird. Each pack contains one tropical fruit-flavored and one banana-flavored cuttlebone.</p><ul><li>Calcium rich mineral block made with real cuttlebone powder</li><li>Ideal mineral supplement and beak conditioner for pet birds</li><li>Provides enrichment as birds perform natural chewing behaviors</li><li>Made in the USA</li></ul>",Zoo Med,NEW,1,7.75,2.5,1.75,0.5,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm11843__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm11843__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm11843__3.jpg",3,,zoo-med-banquet-cuttlebone-tropical-fruit-and-banana-flavor,https://www.petwholesaleusa.com/products/zoo-med-banquet-cuttlebone-tropical-fruit-and-banana-flavor
ZM34839,21,,28.97,57.99,20.49,,097612348392,OS5-39,97612348392,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Fluorescent Bulbs, Reptile UVA / UVB Bulbs, Reptile Top Sellers, Zoo Med",Zoo Med ReptiSun 10.0 UVB T5 HO High Output Fluorescent Bulb,"34"" - 39 watt","34"" - 39 watt Zoo Med ReptiSun 10.0 UVB T5 HO High Output Fluorescent Bulb","<p>Zoo Med Reptisun T5 HO 10.0 UVB High Output Bulbs offer increased UVB and brighter light output thats perfect for larger reptile habitats. This helps enhance vitamin D production to prevent or reverse metabolic bone problems in reptiles.</p><ul><li>High output UVB bulb thats perfect for larger reptile habitats and desert reptiles</li><li>Helps increase vitamin D production and prevent or reverse metabolic bone ailments</li><li>Strongest Reptisun available, 2X as strong as standard Reptisun 10.0 reptile lamps</li></ul><p>Measuring just 5/8"" in diameter, this lamp doesnt take up valuable space, but is still twice as strong as standard 10.0 UVB bulbs. Ideal for large habitats, these lamps emit beneficial UVB light up to 36"" from the surface of the bulb. Reptisun T5 HO 10.0 UVB bulbs emit UVA (30%), UVB (10%), and full-spectrum visible light, and are used and recommended by zoos, veterinarians, and top reptile professionals worldwide. Use only in lighting fixtures rated for T5 HO (High Output) lamps.</p><p>1-year manufacturer warranty. Made in Germany.</p><p>Ideal for Bearded Dragons, Uromastyx, Monitors, and Tegus, other desert species of reptiles.</p>",Zoo Med,NEW,1,36,2,1.25,0.35,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm34839__1.jpg,1,,zoo-med-reptisun-10-0-uvb-t5-ho-high-output-fluorescent-bulb,https://www.petwholesaleusa.com/products/zoo-med-reptisun-10-0-uvb-t5-ho-high-output-fluorescent-bulb
ZM36251,21,,3.99,9.99,0,,097612362510,SL-250,97612362510,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Incandescent Bulbs, Reptile UVA / UVB Bulbs, Reptile Top Sellers, Zoo Med",Zoo Med Repti Basking Spot Lamp with UVA,250 watt - 1 count,250 watt - 1 count Zoo Med Repti Basking Spot Lamp with UVA,"<p>The Zoo Med Reptile Basking Spot Lamp features a patented double reflector, which focuses 35% more heat and light into a tight beam. It is perfect for use with tropical and desert basking reptiles with high heat requirements.</p><ul><li>Unique patented double reflector focuses 35% more heat and light</li><li>Tighter beam creates a more effective basking site than other reflector bulbs</li><li>Perfect for use with high-heat basking reptiles</li></ul><p>Zoo Med Reptile Basking Spot Lamps provide beneficial UVA rays which promote healthy breeding and feeding behaviors. They increase the overall ambient air temperature to meet the health needs of reptiles and amphibians, and create the proper heat gradients necessary for thermoregulation. Perfect for use in Zoo Meds ""vertically mounted"" Slider Hood!.</p><p>3-month manufacturer warranty.</p><p>FAQ:<br>Q: How can I get the maximum out of a lamp<br>A: Minimizing handling: lamps that get moved or vibrated burn out quickly. Make sure that the fixture isnt being moved regularly. It is best to use a quality ceramic socket, not a plastic socket. You can check your fixture by unplugging it and looking at the metal tab in the center - where the bulb screws in. This tab can be pulled slightly forward to ensure that it makes a good contact with the bulb.<br>Q: Does this lamp emit UVB<br>A: These lamps are primarily a heat source. They generate UVA but not UVB.<br>Q: Does this lamp emit UVA<br>A: Yes. This lamp provides beneficial UVA rays which promote breeding and feeding and are beneficial to your reptiles well being.<br>Q: How long should I leave this lamp on each day<br>A: This lamp should be on for 10 - 12 hours a day to maintain your animals day and night cycle.</p>",Zoo Med,NEW,1,4.75,4.75,6.5,0.34,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm36251__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm36251__2.jpg",2,,zoo-med-repti-basking-spot-lamp-with-uva,https://www.petwholesaleusa.com/products/zoo-med-repti-basking-spot-lamp-with-uva
ZM62150,21,,6.97,16.99,0,,097612621501,TA-50,97612621501,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Basking Platforms, Reptile Top Sellers, Zoo Med",Zoo Med Naturalistic Terrarium Mushroom Ledge for Reptiles,1 count,1 count Zoo Med Naturalistic Terrarium Mushroom Ledge for Reptiles,"<p>Zoo Meds Naturalistic Terrarium Mushroom Ledge is a naturalistic mushroom ledge for terrariums, with a silicone adhesive for attaching to your terrarium wall. Reptiles love to find high ledges on which to perch and rest.</p><ul><li>Naturalistic mushroom ledge for terrariums</li><li>Create an elevated perch for reptiles and amphibians</li><li>Includes silicon adhesive for attaching to terrarium wall</li><li>Mushroom Ledge Dimensions: 4.5""L x 7""W</li></ul>",Zoo Med,NEW,1,2,7.38,6.625,0.26,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm62150__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm62150__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm62150__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm62150__4.jpg",4,,zoo-med-naturalistic-terrarium-mushroom-ledge-for-reptiles,https://www.petwholesaleusa.com/products/zoo-med-naturalistic-terrarium-mushroom-ledge-for-reptiles
ZP45020,21,Clearance,11.32,22.99,11.89,,762177000000,45020,7.62E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Parakeet Food, ZuPreem",ZuPreem Sensible Seed Enriching Variety for Small Birds,2 lb,2 lb ZuPreem Sensible Seed Enriching Variety for Small Birds,"<p>Premium nutritional products presents zupreem sensible seed, a high-quality seed blend combined with zupreem smart pellets to meet the needs of pet birds. Zupreem research indicates that many bird owners overfeed seed in their birds diet. Sensible seed provides a mixture of high-quality seeds and highly nutritional pellets along with only 10 percent sunflower seeds. It also provides only clean, right-sized seeds, which minimizes waste and provides better Feeding efficiency.</p><ul><li>PREMIUM BLEND of Seeds and Natural FruitBlend Pellets to provide your bird a sensible way to indulge in a seed mix.</li><li>Made specifically for Parakeets, Budgies, Parrotlets, Canaries, Finches. A delicious mix of right-sized pieces for your bird which helps minimize wasted food.</li><li>Feed Sensible Seed to help satisfy your birds playful and fun-loving instincts and help create an interactive activity with each feeding.</li><li>ADD ENRICHING VARIETY to your birds weekly food program. May be fed up to 30 percent of the total food your bird eats each week.</li><li>CONVERT YOUR BIRD TO A HEALTHIER DIET. Converting your bird to a food that includes pellets is worth the effort for his/her health and wellbeing.</li></ul>",ZuPreem,NEW,1,9,8,2,2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp45020__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp45020__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp45020__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp45020__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp45020__5.jpg",5,,zupreem-sensible-seed-enriching-variety-for-small-birds,https://www.petwholesaleusa.com/products/zupreem-sensible-seed-enriching-variety-for-small-birds
ZP46020,21,Clearance,15.99,31.99,13.59,,762177000000,46020,7.62E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Parakeet Food, ZuPreem",ZuPreem Sensible Seed Enriching Variety for Medium Birds,2 lb,2 lb ZuPreem Sensible Seed Enriching Variety for Medium Birds,"<p>Premium nutritional products presents zupreem sensible seed, a high-quality seed blend combined with zupreem smart pellets to meet the needs of pet birds. Zupreem research indicates that many bird owners overfeed seed in their birds diet. Sensible seed provides a mixture of high-quality seeds and highly nutritional pellets along with only 10 percent sunflower seeds. It also provides only clean, right-sized seeds, which minimizes waste and provides better Feeding efficiency.</p><ul><li>PREMIUM BLEND of seeds and Natural FruitBlend Pellets to provide your bird a sensible way to indulge in a seed mix.</li><li>Made specifically for Lovebirds, Quakers, Small Conures and Cockatiels. This blend includes a delicious mix of right-sized pieces for your bird which helps minimize wasted food.</li><li>Feed Sensible Seed to help satisfy your birds playful and fun-loving instincts and help create an interactive activity with each feeding.</li><li>ADD ENRICHING VARIETY to your birds weekly food program. May be fed up to 30 percent of the total food your bird eats each week.</li><li>CONVERT YOUR BIRD TO A HEALTHIER DIET. Converting your bird to a food that includes pellets is worth the effort for his/her health and wellbeing.</li></ul>",ZuPreem,NEW,1,9,8,2,2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp46020__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp46020__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp46020__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp46020__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp46020__5.jpg",5,,zupreem-sensible-seed-enriching-variety-for-medium-birds,https://www.petwholesaleusa.com/products/zupreem-sensible-seed-enriching-variety-for-medium-birds
AE00341,20,Clearance,0.05,0.99,0,,644472000000,GF-12810,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Parrot Treats, New Bird Supplies",AE Cage Company Garden and Fun Chickadees Select Seed Stick,1 count,1 count AE Cage Company Garden and Fun Chickadees Select Seed Stick,"<p>A&amp;E Cages Wild Bird Stick for Chickadees are helping the birds that need an extra boost through the winter! These birds need to be provided with high-energy food to help them get through autumn and winter. This seed stick offers high-calorie food that includes the presence of black sunflower - having significant fat content, along with pieces of peanuts and easily digestible oat and wheat flakes.</p><ul>
<li>High calorie, energy dense ingredients attracts energetic Chickadees</li>
<li>For species of insectivorous birds whose food source becomes limited at the arrival of the first frost</li>
<li>High-energy food makes it easier for birds to survive the difficult autumn and winter period</li>
</ul>",AE Cage Company,NEW,1,7,7,7,0.12,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20984%202024-06-20.jpg,1,,ae-cage-company-garden-and-fun-chickadees-select-seed-stick,https://www.petwholesaleusa.com/products/ae-cage-company-garden-and-fun-chickadees-select-seed-stick
AE00349,20,Clearance,0.05,0.99,0,,644472000000,GF-12813,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"New Bird Supplies, Bird Treat Sticks, AE Cage Company",AE Cage Company Garden and Fun Cardinal Select Seed Stick,1 count,1 count AE Cage Company Garden and Fun Cardinal Select Seed Stick,"<p>Every season brings unique challenges for birds when it comes to finding food. Whether its the harsh winter months or the breeding season, our avian companions always appreciate a helping hand. Thats where the A & E Cages Smakers Garden Fun Mealworms Food Stick steps in. This extraordinary food stick, known as Smakers, is designed to provide our cherished birds with the vital nourishment they need, no matter the season. Its special formula is based on a carefully crafted blend of various small seeds and grains.</p><ul><li>Enriched with dried mealworms</li><li>Exceptional source of animal protein</li><li>Can help bridge the food gap and contribute to their overall well-being</li></ul>",AE Cage Company,NEW,1,6,4,5,0.37,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/3204.jpg,1,,ae-cage-company-garden-and-fun-cardinal-select-seed-stick,https://www.petwholesaleusa.com/products/ae-cage-company-garden-and-fun-cardinal-select-seed-stick
AE00350,20,Clearance,0.05,0.99,0,,644472000000,GF-12898,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Treat Sticks, New Bird Supplies",AE Cage Company Garden and Fun Chickens Select Seed Stick,1 count,1 count AE Cage Company Garden and Fun Chickens Select Seed Stick,"<p>This A &amp; E Cages Smakers Garden &amp; Fun Treat Stick is the perfect addition to the daily diet of your beloved ornamental chickens. Designed specifically for ornamental hens, this treat stick is packed with nutritional goodness that will keep your birds healthy and happy.</p><ul>
<li>Formulated with shells as a natural source of calcium</li>
<li>Contains carrot grits, which have a positive effect on the color of the plumage</li>
<li>This product falls under the category of Bird, specifically designed for chickens</li>
</ul>",AE Cage Company,NEW,1,7,7,7,0.33,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20989%202024-06-20.jpg,1,,ae-cage-company-garden-and-fun-chickens-select-seed-stick,https://www.petwholesaleusa.com/products/ae-cage-company-garden-and-fun-chickens-select-seed-stick
AE00950,20,Clearance,0.05,0.99,0,,644472000000,GF-12805,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"New Bird Supplies, Bird Treat Sticks, AE Cage Company",AE Cage Company Garden and Fun Songbird Select Seed Stick,1 count,1 count AE Cage Company Garden and Fun Songbird Select Seed Stick,"<p>Introducing A & E Cages Smakers Garden Fun Universal Food Stick For Wild Birds! Keep your feathered friends well-fed all year round with this versatile and delicious bird food. Birds require nourishment regardless of the season, whether its winter, the start of spring, or during their breeding period. Even urban birds facing food shortages can benefit from our help.</p><ul><li>Blend of high-quality seeds and cereals</li><li>Provides birds with essential energy</li><li>Mixture contains small seeds from three species of millet and canary grass</li></ul>",AE Cage Company,NEW,1,6,4,5,0.12,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/3209.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/3208.jpg",2,,ae-cage-company-garden-and-fun-songbird-select-seed-stick,https://www.petwholesaleusa.com/products/ae-cage-company-garden-and-fun-songbird-select-seed-stick
AE00953,20,Clearance,0.05,0.99,0,,644472000000,GF-12809,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"New Bird Supplies, Bird Treat Sticks, AE Cage Company",AE Cage Company Garden and Fun Woodpecker Select Seed Stick,1 count,1 count AE Cage Company Garden and Fun Woodpecker Select Seed Stick,"<p>Introducing A & E Cages Smakers Garden Fun Universal Food Stick For Wintering Birds! Specifically developed to cater to the dietary requirements of wintering birds, this innovative food stick ensures that every bird species staying in the country during winter receives suitable and energy-supplying nourishment.</p><ul><li>Delectable blend of nutritious ingredients carefully selected to provide optimal energy</li><li>Delivers a significant amount of energy to sustain them throughout the colder months</li><li>Incorporated peanut pieces along with high-caloric oilseeds such as negro, rapeseed, and linseed</li></ul>",AE Cage Company,NEW,1,6,4,5,0.12,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/3215.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/3216.jpg",2,,ae-cage-company-garden-and-fun-woodpecker-select-seed-stick,https://www.petwholesaleusa.com/products/ae-cage-company-garden-and-fun-woodpecker-select-seed-stick
AP092B,20,,2.2,5.99,4.08,,317163000000,92B,3.17E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Water Conditioners, API",API Betta Water Conditioner Makes Tap Water Safe,1.7 oz,1.7 oz API Betta Water Conditioner Makes Tap Water Safe,"<p>Betta Water Conditioner instantly makes tap water suitable for bettas by removing toxic compounds including chlorine, choramines and ammonia. This formula promotes fish health and contains aloe vera to heal and reduce stress as well as green tea extracts to serve as a powerful antioxidant. For use with tropical fish only.</p><ul><li>Makes tap water suitable for bettas</li><li>Remove toxic compounds</li><li>Contains aloe vera to heal and reduce stress of fish</li></ul>",API,NEW,1,3.38,6.5,1.25,0.181,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap092b__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap092b__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap092b__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap092b__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap092b__5.jpg",5,,api-betta-water-conditioner-makes-tap-water-safe,https://www.petwholesaleusa.com/products/api-betta-water-conditioner-makes-tap-water-safe
